MK,Web searching Dec23 - Jan24,S0158,"Before making a telephone call, jot down the key points you want to cover.",Call Preparation,Advising to jot down key points before making a telephone call.,Preparing key points ensures clarity and efficiency during telephone conversations.,"WHAT: Advising to jot down key points before making a telephone call. WHY: Facilitates clear and focused communication, ensuring important topics are addressed efficiently. HOW: Encourage individuals to prepare key points before phone calls, emphasizing the benefits of organized communication for effective dialogue and decision-making.",Communication,"call preparation, key points, clarity, efficiency",gpt3.5
MK,Web searching Dec23 - Jan24,S0159,"Being given agreed periods of notice regarding changes to your schedule, calendar or workload",Notice Periods,"Requesting agreed notice periods for schedule, calendar, or workload changes.",Agreed notice periods provide time to adjust and plan for upcoming changes effectively.,"WHAT: Requesting agreed notice periods for schedule, calendar, or workload changes. WHY: Facilitates better time management and adjustment, reducing stress and uncertainty. HOW: Discuss with supervisors and colleagues the importance of agreed notice periods for smooth workflow management, ensuring sufficient time for adaptation and planning.",Working Arrangements,"notice periods, schedule changes, workload management, stress reduction",gpt3.5
MK,Web searching Dec23 - Jan24,S0160,Braille communications,Braille Communication,Requesting communications to be provided in Braille format.,Braille communication ensures accessibility for individuals with visual impairments.,"WHAT: Requesting communications to be provided in Braille format. WHY: Facilitates accessibility and inclusion, ensuring equitable access to information and resources. HOW: Discuss with supervisors and colleagues the need for Braille communication options, emphasizing the importance of inclusive practices for all employees.","Communication, Equipment, Services, and Support","braille communication, accessibility, inclusion, equitable access",gpt3.5
MK,Web searching Dec23 - Jan24,S0161,Build planning time into each day.,Daily Planning,Advocating for daily planning time to organize tasks and priorities.,Daily planning improves efficiency and reduces stress by organizing tasks and priorities.,"WHAT: Advocating for daily planning time to organize tasks and priorities. WHY: Facilitates better time management and stress reduction, enhancing productivity and well-being. HOW: Encourage individuals to allocate time for daily planning, emphasizing the benefits of organized task management for improved workflow and job satisfaction.","Wellbeing, Time Management","daily planning, task organization, stress reduction, productivity",gpt3.5
MK,Web searching Dec23 - Jan24,S0162,Chair,Seating Preference,Requesting a specific type of chair for comfort and support.,A suitable chair enhances comfort and reduces the risk of discomfort or pain during prolonged sitting.,"WHAT: Requesting a specific type of chair for comfort and support. WHY: Facilitates ergonomic support and comfort, reducing the risk of musculoskeletal issues and enhancing overall well-being. HOW: Discuss with supervisors or HR departments the need for suitable seating options, emphasizing the importance of ergonomic considerations for maintaining health and productivity.","Workspace, Equipment, Services, and Support","chair, seating preference, ergonomic support, comfort",gpt3.5
MK,Web searching Dec23 - Jan24,S0163,Change background colour of screen.,Screen Background,Requesting adjustment of screen background color for visual comfort.,Customizing screen background color reduces eye strain and enhances visual comfort.,"WHAT: Requesting adjustment of screen background color for visual comfort. WHY: Facilitates reduced eye strain and visual fatigue, improving overall screen readability and comfort. HOW: Adjust screen settings to customize background color or brightness, ensuring optimal visual conditions for extended screen use.","Equipment, Services, and Support","screen background, color adjustment, visual comfort, reduced eye strain",gpt3.5
MK,Web searching Dec23 - Jan24,S0164,Change or slow down the mouse. Keyboard short cuts can also be used as an alternative to the mouse.,Mouse Speed,Requesting adjustment of mouse speed or using keyboard shortcuts as alternatives.,Adjusting mouse speed or using keyboard shortcuts accommodates different motor skills and preferences.,"WHAT: Requesting adjustment of mouse speed or using keyboard shortcuts as alternatives. WHY: Facilitates easier navigation and interaction, improving accessibility for individuals with motor skill challenges. HOW: Adjust mouse settings or utilize keyboard shortcuts for efficient navigation, ensuring accessibility and ease of use for all users.","Equipment, Services, and Support","mouse speed, keyboard shortcuts, motor skill accommodation, accessibility",gpt3.5
MK,Web searching Dec23 - Jan24,S0165,changing the lighting above someone's desk or workstation,Desk Lighting,Requesting adjustment of lighting above the desk or workstation.,Optimal desk lighting reduces eye strain and enhances visual comfort for better productivity.,"WHAT: Requesting adjustment of lighting above the desk or workstation. WHY: Facilitates reduced eye strain and visual fatigue, improving focus and work performance. HOW: Adjust overhead lighting or supplement with task lighting as needed, ensuring optimal visual conditions for desk work.","Workspace, Equipment, Services, and Support","desk lighting, overhead lighting, visual comfort, productivity",gpt3.5
MK,Web searching Dec23 - Jan24,S0166,changing the recruitment process so a candidate can be considered for a job,Inclusive Recruitment,Requesting changes in the recruitment process to promote inclusivity.,Inclusive recruitment practices ensure equitable opportunities for all candidates.,"WHAT: Requesting changes in the recruitment process to promote inclusivity. WHY: Facilitates equitable access to job opportunities, fostering diversity and talent acquisition. HOW: Advocate for inclusive recruitment practices, emphasizing the benefits of diversity for organizational success and innovation.","Recruitment, Diversity and Inclusion","inclusive recruitment, diversity, talent acquisition, equitable opportunities",gpt3.5
MK,Web searching Dec23 - Jan24,S0167,"changing their equipment, ",Equipment Adjustment,Requesting adjustments to equipment for better suitability or accessibility.,Customized equipment enhances usability and accommodates individual needs and preferences.,"WHAT: Requesting adjustments to equipment for better suitability or accessibility. WHY: Facilitates improved usability and accessibility, ensuring optimal performance and comfort. HOW: Discuss equipment needs with supervisors or IT support, exploring options for customization or replacement to better accommodate user requirements.","Equipment, Services, and Support","equipment adjustment, usability, accessibility, customization",gpt3.5
MK,Web searching Dec23 - Jan24,S0168,Changing working hours to avoid rush hour travel times (such as starting and leaving earlier or later),Flexi-Hours,Requesting flexible working hours to avoid rush hour traffic.,Flexible working hours accommodate individual schedules and reduce commuting stress.,"WHAT: Requesting flexible working hours to avoid rush hour traffic. WHY: Facilitates better work-life balance and reduced commuting stress, improving overall well-being. HOW: Discuss flexible working arrangements with supervisors or HR departments, exploring options for adjusting start and end times to minimize rush hour travel.","Working Arrangements, Wellbeing","flexible working hours, commuting stress reduction, work-life balance",gpt3.5
MK,Web searching Dec23 - Jan24,S0169,Closed caption transcription of video calls/meetings,Closed Captioning,Requesting closed captioning for video calls or meetings.,Closed captioning ensures accessibility for individuals with hearing impairments during video calls or meetings.,"WHAT: Requesting closed captioning for video calls or meetings. WHY: Facilitates inclusion and accessibility, ensuring effective communication for all participants. HOW: Enable closed captioning features during video calls or meetings, providing real-time transcription for individuals with hearing impairments.","Communication, Equipment, Services, and Support","closed captioning, video calls, meetings, accessibility, inclusion",gpt3.5
MK,Web searching Dec23 - Jan24,S0170,Colour code items in your workspace.,Color Coding,Suggesting color-coding items in the workspace for organization.,Color-coding items facilitates organization and improves workflow efficiency.,"WHAT: Suggesting color-coding items in the workspace for organization. WHY: Facilitates easier visual categorization and retrieval of items, enhancing workspace organization and productivity. HOW: Assign specific colors to different categories or tasks, ensuring consistency and clarity in the color-coding system for optimal effectiveness.","Workspace, Organization","color coding, workspace organization, visual categorization, productivity",gpt3.5
MK,Web searching Dec23 - Jan24,S0171,Consent to do video calls/meetings with own-camera off,Camera-Off Consent,Requesting consent to participate in video calls or meetings with the camera off.,Consent to participate without camera reduces discomfort or privacy concerns during video calls.,"WHAT: Requesting consent to participate in video calls or meetings with the camera off. WHY: Facilitates respect for privacy and comfort preferences, ensuring effective participation without unnecessary stress. HOW: Communicate camera preferences to meeting organizers or colleagues, emphasizing the need for flexibility and accommodation in video conferencing settings.","Communication, Wellbeing","camera-off consent, video calls, meetings, privacy, comfort",gpt3.5
MK,Web searching Dec23 - Jan24,S0172,Counseling,Counseling Support,Requesting access to counseling services for support and guidance.,Counseling services provide emotional support and guidance during challenging times.,"WHAT: Requesting access to counseling services for support and guidance. WHY: Facilitates emotional well-being and personal development, addressing challenges and promoting resilience. HOW: Seek counseling support through employer-provided services or external resources, engaging in regular sessions for ongoing support and guidance.","Wellbeing, Services, and Support","counseling, emotional support, guidance, personal development",gpt3.5
MK,Web searching Dec23 - Jan24,S0173,Create a daily “To Do” list.,Task List,Encouraging the creation of a daily to-do list for task organization.,Daily to-do lists help prioritize tasks and manage time effectively for improved productivity.,"WHAT: Encouraging the creation of a daily to-do list for task organization. WHY: Facilitates better time management and task prioritization, reducing stress and enhancing productivity. HOW: Develop a daily to-do list with clear tasks and priorities, updating and reviewing regularly for optimal task management and completion.","Wellbeing, Time Management","daily to-do list, task organization, time management, productivity",gpt3.5
MK,Web searching Dec23 - Jan24,S0174,Digital recorders and speech to text software.,Recording and Transcription,Suggesting the use of digital recorders and speech-to-text software.,Digital tools facilitate recording and transcription of information for easier access and reference.,"WHAT: Suggesting the use of digital recorders and speech-to-text software. WHY: Facilitates information capture and accessibility, improving workflow efficiency and task management. HOW: Utilize digital recorders or speech-to-text software for capturing spoken content, enabling easy transcription and reference as needed for effective communication and documentation.","Equipment, Services, and Support","digital recorders, speech-to-text, transcription, information accessibility",gpt3.5
MK,Web searching Dec23 - Jan24,S0175,Disability shower facilities,Disability Shower,Requesting disability-friendly shower facilities for accessibility.,Disability-friendly facilities ensure accessibility and inclusivity for individuals with disabilities.,"WHAT: Requesting disability-friendly shower facilities for accessibility. WHY: Facilitates equitable access and independence, ensuring dignity and comfort for individuals with disabilities. HOW: Advocate for the installation of disability-friendly shower facilities, emphasizing the importance of accessibility and inclusion in workplace amenities.","Workspace, Facilities, Accessibility","disability shower facilities, accessibility, inclusivity, dignity",gpt3.5
MK,Web searching Dec23 - Jan24,S0176,Disability toilet facilities,Accessible Toilets,"Provide toilets designed for people with disabilities, including features like grab bars and wider stalls.",Accessible toilet facilities ensure everyone can use the restroom comfortably and safely.,"WHAT: Installing toilets equipped with features such as grab bars, wider stalls, and wheelchair accessibility to accommodate individuals with disabilities. WHY: Ensures accessibility and dignity for all employees, regardless of their physical abilities. HOW: Renovating or constructing restroom facilities to meet accessibility standards, promoting inclusivity and equal access in the workplace.","Workspace, Wellbeing","accessible facilities, inclusive restroom, dignity, equal access",gpt3.5
MK,Web searching Dec23 - Jan24,S0177,distributing someone's breaks more evenly across the day,Break Distribution,Allocate breaks throughout the day in a balanced manner.,Evenly distributed breaks prevent burnout and maintain productivity throughout the day.,"WHAT: Spreading out breaks evenly throughout the workday to promote rest and recharge opportunities. WHY: Prevents fatigue and maximizes productivity by ensuring employees have regular periods of rest and relaxation. HOW: Implementing policies or scheduling systems that evenly distribute break times, allowing employees to recharge without overwhelming periods of work.","Working Arrangements, Wellbeing","balanced breaks, fatigue prevention, productivity, rest opportunities",gpt3.5
MK,Web searching Dec23 - Jan24,S0178,distributing work differently within a team,Work Distribution,Redistribute tasks within a team to better match individual strengths and preferences.,Adjusting work distribution enhances team efficiency and employee satisfaction.,"WHAT: Reallocating tasks among team members based on their skills and preferences to optimize performance. WHY: Ensures tasks are assigned appropriately, leveraging each team member's strengths and minimizing potential stress or frustration. HOW: Conducting regular assessments of team members' skills and workload, adjusting task assignments accordingly to achieve a balanced and efficient workflow.",Working Arrangements,"task reallocation, optimized performance, balanced workload, team efficiency",gpt3.5
MK,Web searching Dec23 - Jan24,S0179,Doing work that is different to their usual job,Job Variation,Assigning tasks outside of an employee's regular job scope to provide variety and development opportunities.,Performing different tasks broadens my skill set and keeps me engaged in my work.,"WHAT: Assigning tasks that deviate from the employee's typical job responsibilities to introduce variety and challenge. WHY: Promotes skill development, prevents monotony, and fosters adaptability and growth within the workforce. HOW: Identifying opportunities for employees to take on new tasks or projects aligned with their interests and developmental goals, providing valuable learning experiences and keeping work engaging.",Working Arrangements,"varied tasks, skill development, growth opportunities, employee engagement",gpt3.5
MK,Web searching Dec23 - Jan24,S0180,ear defenders that block out surrounding noise - the block out all noise to create a silent environment for the worker.  often used by people using heavy machinery to protect their ears but can also be used by people who want quiet,Noise-Canceling Ear Defenders,Provide noise-canceling ear defenders to create a silent work environment and minimize distractions.,"Noise-canceling ear defenders create a quiet workspace, enhancing focus and productivity for employees.","WHAT: Supplying noise-canceling ear defenders to eliminate background noise and create a quiet work environment. WHY: Reduces distractions and promotes concentration, particularly for tasks that require focus or precision. HOW: Providing employees with noise-canceling ear defenders, allowing them to control their auditory environment and work more effectively without disturbances.","Equipment, Services, and Support, Wellbeing","noise cancellation, quiet workspace, focus enhancement, productivity",gpt3.5
MK,Web searching Dec23 - Jan24,S0181,Elevator access,Elevator Access,Ensure buildings are equipped with elevators for accessibility to all floors.,"Elevator access ensures equal mobility and accessibility for all employees, regardless of physical abilities.","WHAT: Installing elevators in buildings to provide vertical mobility and accessibility to all floors. WHY: Enables individuals with mobility impairments to access different levels of the workplace, fostering inclusivity and equal opportunities. HOW: Renovating or constructing buildings to include elevator systems, ensuring all employees can navigate the workspace comfortably and independently.","Workspace, Wellbeing","elevator accessibility, vertical mobility, inclusivity, equal opportunities",gpt3.5
MK,Web searching Dec23 - Jan24,S0182,"Employing a support worker to assist a disabled worker,",Support Worker,Hire support personnel to assist disabled employees in navigating their job responsibilities.,"A support worker provides invaluable assistance, helping disabled employees fulfill their job duties effectively.","WHAT: Employing support workers to aid disabled employees in performing their job tasks and navigating workplace challenges. WHY: Enhances accessibility and enables disabled individuals to participate fully in the workforce with tailored assistance and support. HOW: Recruiting and training support personnel to work alongside disabled employees, offering assistance as needed to ensure a smooth and successful work experience.","Equipment, Services, and Support, Wellbeing","support personnel, workplace assistance, accessibility, tailored support",gpt3.5
MK,Web searching Dec23 - Jan24,S0183,Enforcing a policy that avoids disturbing other poeple. ,Noise Policy,Implementing rules to minimize disruptions and maintain a conducive work environment.,Enforcing a noise policy promotes focus and productivity by minimizing distractions in the workplace.,"WHAT: Establishing and enforcing policies to reduce noise levels and maintain a quiet, focused work environment. WHY: Minimizes distractions and fosters concentration, enhancing productivity and well-being among employees. HOW: Communicating clear guidelines and expectations regarding noise levels, implementing measures to address excessive noise, and promoting a respectful and conducive workplace culture.","Workspace, Wellbeing","noise reduction, workplace focus, productivity, respectful environment",gpt3.5
MK,Web searching Dec23 - Jan24,S0184,Ergonomic desk chair/standing desk,Ergonomic Furniture,Provide ergonomic desk chairs or standing desks to support proper posture and comfort during work.,"Ergonomic furniture promotes comfort and reduces the risk of musculoskeletal issues, enhancing overall well-being.","WHAT: Supplying ergonomic desk chairs or standing desks to support proper posture and comfort during work hours. WHY: Prevents discomfort and reduces the risk of musculoskeletal problems associated with prolonged sitting, promoting employee health and well-being. HOW: Providing employees with adjustable ergonomic furniture options, allowing them to customize their work setup for optimal comfort and support.","Workspace, Equipment, Services, and Support, Wellbeing","ergonomic furniture, posture support, musculoskeletal health, employee well-being",gpt3.5
MK,Web searching Dec23 - Jan24,S0185,"Ergonomic equipment such as keyboards, mice, trackpads and other tools like that can help to make an autistic employee feel more comfortable",Ergonomic Tools,"Provide ergonomic keyboards, mice, trackpads, and other tools to enhance comfort for autistic employees.","Ergonomic equipment improves comfort and usability for autistic employees, facilitating productivity and well-being.","WHAT: Offering ergonomic keyboards, mice, trackpads, and other tools to enhance comfort and usability for autistic employees. WHY: Supports sensory needs and promotes ease of use, enabling autistic individuals to work comfortably and effectively. HOW: Providing specialized ergonomic tools designed to accommodate sensory sensitivities and ergonomic preferences, ensuring a supportive and inclusive work environment.","Equipment, Services, and Support, Wellbeing","ergonomic tools, sensory support, comfort enhancement, inclusive workplace",gpt3.5
MK,Web searching Dec23 - Jan24,S0186,Ergonomic keyboard & mouse,Ergonomic Input Devices,Supply ergonomic keyboards and mice to reduce strain and discomfort during computer use.,"Ergonomic input devices promote comfort and reduce the risk of repetitive strain injuries, enhancing overall well-being.","WHAT: Providing ergonomic keyboards and mice to reduce strain and discomfort during computer use. WHY: Supports proper hand positioning and reduces the risk of repetitive strain injuries, promoting employee health and productivity. HOW: Equipping workstations with ergonomic input devices, allowing employees to work comfortably and efficiently without experiencing discomfort or fatigue.","Equipment, Services, and Support, Wellbeing","ergonomic input devices, strain reduction, repetitive strain injuries, employee health",gpt3.5
MK,Web searching Dec23 - Jan24,S0187,"Exemption from meeting clients- this is down to communication issues some autistic people face, rather than anything else",Client Meeting Exemption,Allow exemption from client meetings due to communication challenges faced by some autistic individuals.,Exempting autistic employees from client meetings reduces stress and supports effective communication strategies in the workplace.,"WHAT: Granting exemptions from client meetings for autistic employees due to communication challenges. WHY: Reduces anxiety and supports effective communication strategies by accommodating individual needs and preferences. HOW: Offering alternative communication methods or representation for client interactions, ensuring autistic employees can contribute effectively without undue stress or difficulty.","Working Arrangements, Communication","client meeting exemption, communication accommodation, reduced anxiety, effective communication",gpt3.5
MK,Web searching Dec23 - Jan24,S0188,"Exemption from team meetings and social gatherings. This comes in the form of permission to miss team-building exercises, meetings, brainstorming sessions and team nights out",Team Meeting Exemption,Provide permission for autistic individuals to opt out of team meetings and social gatherings.,Exempting autistic individuals from team meetings and social events accommodates their needs and reduces stress.,"WHAT: Allowing autistic individuals to opt out of team meetings and social gatherings to accommodate their needs and preferences. WHY: Reduces stress and supports well-being by providing autonomy and flexibility in participation. HOW: Offering alternative means of participation or communication for important discussions, ensuring autistic individuals remain engaged and included in team activities while respecting their boundaries and comfort levels.","Working Arrangements, Communication, Wellbeing","team meeting exemption, social event accommodation, stress reduction, participation autonomy",gpt3.5
MK,Web searching Dec23 - Jan24,S0189,finding a different way to train someone if they find classroom-based training difficult,Alternative Training Methods,Explore alternative training methods for individuals who struggle with classroom-based learning.,Alternative training methods accommodate diverse learning styles and promote effective skill acquisition.,"WHAT: Exploring alternative training methods for individuals who struggle with traditional classroom-based learning. WHY: Accommodates diverse learning styles and preferences, facilitating effective skill development and knowledge retention. HOW: Offering options such as online courses, hands-on workshops, or one-on-one coaching tailored to individual needs, ensuring optimal learning outcomes and employee development.","Working Arrangements, Wellbeing","alternative training, diverse learning styles, skill development, knowledge retention",gpt3.5
MK,Web searching Dec23 - Jan24,S0190,Flexible working,Flexible Work Arrangements,Allow flexibility in work schedules or locations to accommodate individual needs and preferences.,Flexible working arrangements promote work-life balance and support employee well-being and productivity.,"WHAT: Offering flexibility in work schedules or locations to accommodate individual needs and preferences. WHY: Promotes work-life balance, enhances productivity, and accommodates personal responsibilities or preferences. HOW: Implementing policies such as remote work options, flexible hours, or compressed workweeks, allowing employees to tailor their work arrangements to suit their lifestyles and maximize their effectiveness.","Working Arrangements, Wellbeing","flexible work, work-life balance, productivity, personal preferences",gpt3.5
MK,Web searching Dec23 - Jan24,S0191,Flexible working days,Flexible Work Days,Allow flexibility in choosing workdays to accommodate individual schedules and preferences.,"Flexible workdays empower employees to customize their schedules, promoting work-life balance and satisfaction.","WHAT: Allowing employees to choose their workdays based on their schedules and preferences. WHY: Enables employees to balance work and personal commitments, fostering satisfaction and well-being. HOW: Implementing policies that allow employees to select their workdays within agreed-upon parameters, providing autonomy and flexibility in scheduling while meeting business needs.","Working Arrangements, Wellbeing","flexible workdays, schedule customization, work-life balance, employee satisfaction",gpt3.5
MK,Web searching Dec23 - Jan24,S0192,Flexible working hours,Flexible Work Hours,Allow flexibility in choosing work hours to accommodate individual schedules and preferences.,"Flexible work hours empower employees to manage their time effectively, enhancing work-life balance and productivity.","WHAT: Allowing employees to choose their work hours to accommodate personal schedules and preferences. WHY: Provides flexibility to manage work and personal responsibilities, promoting well-being and job satisfaction. HOW: Establishing policies that permit employees to set their work hours within agreed-upon guidelines, facilitating autonomy and productivity while meeting business objectives.","Working Arrangements, Wellbeing","flexible work hours, time management, work-life balance, job satisfaction",gpt3.5
MK,Web searching Dec23 - Jan24,S0193,Flexible working patterns to accommodate changes in mood and impact of medication,Mood-Responsive Work Patterns,Adjust work patterns to accommodate fluctuations in mood and medication effects.,"Flexible work patterns accommodate individual needs, ensuring productivity and well-being despite mood fluctuations or medication impacts.","WHAT: Adapting work schedules to accommodate changes in mood or the effects of medication. WHY: Supports productivity and well-being by providing flexibility to manage symptoms or side effects effectively. HOW: Collaborating with employees to establish flexible work arrangements that account for mood variations and medication schedules, promoting a supportive and adaptable work environment.","Working Arrangements, Wellbeing","flexible work patterns, mood accommodation, medication effects, supportive environment",gpt3.5
MK,Web searching Dec23 - Jan24,S0194,Focus on one job at a time rather than multi-tasking when you may be distracted often,Single Task Focus,Encourage focusing on one task at a time instead of multitasking to improve productivity.,"Focusing on one task at a time improves concentration and task completion efficiency, boosting overall productivity.","WHAT: Emphasizing single-task focus over multitasking to enhance productivity and concentration. WHY: Reduces distractions and cognitive load, allowing for deeper focus and more efficient task completion. HOW: Establishing a culture that values single-task focus, providing tools or techniques to manage distractions, and encouraging prioritization and time management skills to optimize productivity.","Working Arrangements, Wellbeing","single-task focus, productivity improvement, distraction reduction, efficient task completion",gpt3.5
MK,Web searching Dec23 - Jan24,S0195,"For job interviews, invite a supporter along to help you, in case questions need to be rephrased, or you have misunderstood the context and need to be prompted. This person can act as a go-between to ease communication between you and the interviewer.",Interview Supporter,Allow candidates to bring a supporter to job interviews to assist with communication and comprehension.,Having a supporter at job interviews provides reassurance and facilitates effective communication for candidates.,"WHAT: Permitting candidates to bring a supporter to job interviews to assist with communication and comprehension. WHY: Reduces anxiety and improves understanding by providing additional support and clarification during the interview process. HOW: Encouraging candidates to bring a trusted individual who can assist with rephrasing questions, providing prompts, and easing communication barriers, ensuring a more positive and inclusive interview experience.","Interview Accommodation, Communication","interview support, communication assistance, reduced anxiety, inclusive interview",gpt3.5
MK,Web searching Dec23 - Jan24,S0196,"giving one-to-one support, for example to help someone prioritise their work",One-to-One Support,Provide individualized support to help employees prioritize tasks and manage their workload effectively.,One-to-one support assists employees in prioritizing tasks and achieving their work goals efficiently.,"WHAT: Offering personalized support to help employees prioritize tasks and manage their workload effectively. WHY: Enhances productivity and job satisfaction by addressing individual needs and promoting effective task management. HOW: Providing dedicated coaching or mentoring sessions, collaborating on goal setting and time management strategies, and offering ongoing support to ensure employee success and well-being.","Services and Support, Wellbeing","individualized support, task prioritization, workload management, productivity enhancement",gpt3.5
MK,Web searching Dec23 - Jan24,S0197,giving someone different responsibilities or offering another suitable role,Role Adjustment,Adjust job responsibilities or offer alternative roles to better match individual strengths and preferences.,Modifying job roles enhances employee satisfaction and performance by aligning tasks with individual capabilities and interests.,"WHAT: Modifying job responsibilities or offering alternative roles to better match individual strengths and preferences. WHY: Improves job satisfaction and performance by aligning tasks with employee capabilities and interests. HOW: Conducting assessments of employee skills and preferences, exploring opportunities for role adjustments or internal transfers, and providing support for successful transitions, ensuring a better fit between employees and their job responsibilities.","Working Arrangements, Career Development","role adjustment, task alignment, job satisfaction, performance enhancement",gpt3.5
MK,Web searching Dec23 - Jan24,S0198,giving someone more time to do written or reading tests that are part of an interview,Extended Test Time,Allow additional time for written or reading tests during job interviews.,Extended test time accommodates individual needs and ensures fair assessment of candidates' skills and abilities.,"WHAT: Allowing extra time for written or reading tests administered as part of the job interview process. WHY: Accommodates individuals who may require more time due to cognitive or processing differences, ensuring fair and accurate assessment of skills. HOW: Extending test durations or providing breaks as needed, accommodating candidates' needs while maintaining the integrity of the assessment process.",Interview Accommodation,"extended test time, fair assessment, cognitive accommodation, accurate evaluation",gpt3.5
MK,Web searching Dec23 - Jan24,S0199,giving you additional time to complete certain tasks,Task Time Extension,Extend deadlines or provide additional time for completing tasks to accommodate individual needs.,Additional time for task completion supports productivity and reduces stress for employees facing time constraints.,"WHAT: Extending deadlines or providing extra time for completing tasks to accommodate individual needs. WHY: Reduces stress and promotes quality work outcomes by allowing sufficient time for task completion and attention to detail. HOW: Negotiating realistic deadlines with employees, offering time management support, and providing flexibility to adapt to changing priorities or unexpected challenges, ensuring successful task completion and employee well-being.","Working Arrangements, Wellbeing","task time extension, deadline flexibility, stress reduction, quality work outcomes",gpt3.5
MK,Web searching Dec23 - Jan24,S0200,Gluten-free meals,Gluten-Free Meals,Provide gluten-free meal options to accommodate dietary restrictions or preferences.,Offering gluten-free meals ensures inclusivity and supports employees with dietary restrictions or sensitivities.,"WHAT: Providing meal options that are free from gluten-containing ingredients to accommodate individuals with gluten sensitivities or dietary preferences. WHY: Supports inclusivity and ensures all employees can enjoy nutritious meals that meet their dietary needs. HOW: Offering gluten-free menu choices in workplace cafeterias or catering services, providing clear ingredient labels, and accommodating special dietary requests, promoting a welcoming and inclusive dining experience for all employees.","Workspace, Wellbeing","gluten-free meals, dietary accommodation, inclusivity, healthy eating",gpt3.5
MK,Web searching Dec23 - Jan24,S0201,Halal meals,Halal Meals,Offer halal meal options to accommodate dietary preferences and religious requirements.,Providing halal meals ensures inclusivity and respects the dietary preferences of employees with halal dietary restrictions.,"WHAT: Offering meal options that comply with halal dietary requirements, prepared according to Islamic guidelines. WHY: Respects religious beliefs and dietary preferences, ensuring all employees can enjoy meals that align with their cultural and religious practices. HOW: Providing halal menu choices in workplace cafeterias or catering services, ensuring appropriate food preparation and handling practices, and accommodating diverse dietary needs to foster an inclusive and supportive workplace environment.","Workspace, Wellbeing","halal meals, dietary accommodation, religious inclusivity, cultural sensitivity",gpt3.5
MK,Web searching Dec23 - Jan24,S0202,"having a drink while working, such as a cup of tea, coffee, hot chocolate etc can help to break up the day and give a new perspective on the task.  It often involves getting up and moving which is helpful for people who are at risk when seated for along period of time.  having a hot drink either while working or during a break. ",Beverage Breaks,"Allow employees to have beverages like tea, coffee, or hot chocolate during work hours.","Beverage breaks provide a refreshing pause, promoting mental alertness and physical movement.","WHAT: Allowing employees to enjoy beverages like tea, coffee, or hot chocolate during work hours or breaks. WHY: Promotes mental alertness, physical movement, and a brief respite from work tasks, enhancing productivity and well-being. HOW: Providing designated areas or facilities for beverage preparation and consumption, encouraging regular breaks to recharge and refocus, and fostering a supportive workplace culture that values employee comfort and satisfaction.","Workspace, Wellbeing","beverage breaks, mental alertness, physical movement, productivity enhancement",gpt3.5
MK,Web searching Dec23 - Jan24,S0203,Having a lighter workload,Lighter Workload,Reduce the volume or complexity of tasks assigned to employees to alleviate stress and prevent burnout.,"A lighter workload reduces stress and promotes work-life balance, enhancing employee well-being and job satisfaction.","WHAT: Reducing the volume or complexity of tasks assigned to employees to alleviate stress and prevent burnout. WHY: Supports employee well-being and mental health by promoting manageable workloads and reducing the risk of burnout. HOW: Assessing workload distribution, prioritizing tasks, and adjusting expectations or deadlines as needed to ensure a sustainable workload for employees, fostering a positive and supportive work environment.","Working Arrangements, Wellbeing","lighter workload, stress reduction, burnout prevention, work-life balance",gpt3.5
MK,Web searching Dec23 - Jan24,S0204,"Having a scheduled daily meeting or conversation with your manager, often with the same format or agenda, to agree your plans for the day",Daily Check-In,Regular meetings with managers to discuss daily plans and agenda.,"Daily check-ins with my manager help me align my tasks, reducing confusion and increasing productivity.","WHAT: Regular daily meetings with managers to plan and organize daily tasks. WHY: Ensures clear communication and alignment on daily goals, minimizing confusion and maximizing productivity. HOW: Implementing scheduled check-ins with managers, allowing for discussions on tasks, priorities, and any potential challenges for the day.","Working Arrangements, Communication","daily planning, productivity, clear communication, task alignment",gpt3.5
MK,Web searching Dec23 - Jan24,S0205,Having your own desk instead of hot-desking,Personal Workspace,Having a dedicated desk instead of shared hot-desking.,"My own desk provides stability and familiarity, boosting my comfort and productivity at work.","WHAT: Assigning dedicated desks to employees instead of hot-desking arrangements. WHY: Offers a consistent and personalized workspace, promoting a sense of ownership and comfort. HOW: Providing each employee with their own designated desk, ensuring they have a stable and familiar workspace to enhance focus and productivity.","Workspace, Working Arrangements","dedicated workspace, stability, comfort, productivity",gpt3.5
MK,Web searching Dec23 - Jan24,S0206,"headphones with the functionality to block out surrounding noise.  the can reduce distractions for people with heightened noise sensitivity and those who are easily distracted by background noise or conversations.  three are various models and designs available, with various levels of technical capability.  these headphones can also be useful for having online or telephone conversations in noisy environments",Noise-Canceling Headphones,"Headphones designed to block out surrounding noise, reducing distractions.","Noise-canceling headphones help me focus by minimizing distractions, improving my concentration and productivity.","WHAT: Providing noise-canceling headphones to reduce distractions from surrounding noise. WHY: Helps individuals with heightened sensitivity to noise or easily distracted by background sounds to maintain focus and concentration. HOW: Offering various models and designs of noise-canceling headphones with different technical capabilities, ensuring individuals can choose the most suitable option for their needs.","Equipment, Services, and Support, Wellbeing","noise reduction, concentration, productivity, distraction-free environment",gpt3.5
